"","doc_id","paragraph_id","sentence_id","sentence","token_id","token","lemma","upos","xpos","feats","head_token_id","dep_rel","deps","misc","jobdesc_id","source"
"6409","doc1",1,10,"""DEMONSTRATED EXPERIENCE DESIGNING DATA AND ANALYTICAL STRATEGIES AS WELL AS COMMUNICATING THE VISION TO BUSINESS STAKEHOLDERS IN SUPPORT OF THE DATA ANALYTICS AND DATA SCIENCE PRACTICE LEAD."",","16","BUSINESS","business","PROPN","NNP","Number=Sing","14","nmod",NA,NA,17,"Indeed"
"6410","doc1",1,10,"""DEMONSTRATED EXPERIENCE DESIGNING DATA AND ANALYTICAL STRATEGIES AS WELL AS COMMUNICATING THE VISION TO BUSINESS STAKEHOLDERS IN SUPPORT OF THE DATA ANALYTICS AND DATA SCIENCE PRACTICE LEAD."",","17","STAKEHOLDERS","sTAKEHOLDERs","PROPN","NNP","Number=Sing","16","flat",NA,NA,17,"Indeed"
"6412","doc1",1,10,"""DEMONSTRATED EXPERIENCE DESIGNING DATA AND ANALYTICAL STRATEGIES AS WELL AS COMMUNICATING THE VISION TO BUSINESS STAKEHOLDERS IN SUPPORT OF THE DATA ANALYTICS AND DATA SCIENCE PRACTICE LEAD."",","19","SUPPORT","support","PROPN","NNP","Number=Sing","12","obl",NA,NA,17,"Indeed"
"6415","doc1",1,10,"""DEMONSTRATED EXPERIENCE DESIGNING DATA AND ANALYTICAL STRATEGIES AS WELL AS COMMUNICATING THE VISION TO BUSINESS STAKEHOLDERS IN SUPPORT OF THE DATA ANALYTICS AND DATA SCIENCE PRACTICE LEAD."",","22","DATA","data","PROPN","NNP","Number=Sing","23","compound",NA,NA,17,"Indeed"
"6416","doc1",1,10,"""DEMONSTRATED EXPERIENCE DESIGNING DATA AND ANALYTICAL STRATEGIES AS WELL AS COMMUNICATING THE VISION TO BUSINESS STAKEHOLDERS IN SUPPORT OF THE DATA ANALYTICS AND DATA SCIENCE PRACTICE LEAD."",","23","ANALYTICS","Analytic","PROPN","NNPS","Number=Plur","19","nmod",NA,NA,17,"Indeed"
"6418","doc1",1,10,"""DEMONSTRATED EXPERIENCE DESIGNING DATA AND ANALYTICAL STRATEGIES AS WELL AS COMMUNICATING THE VISION TO BUSINESS STAKEHOLDERS IN SUPPORT OF THE DATA ANALYTICS AND DATA SCIENCE PRACTICE LEAD."",","25","DATA","data","PROPN","NNP","Number=Sing","28","compound",NA,NA,17,"Indeed"
"6419","doc1",1,10,"""DEMONSTRATED EXPERIENCE DESIGNING DATA AND ANALYTICAL STRATEGIES AS WELL AS COMMUNICATING THE VISION TO BUSINESS STAKEHOLDERS IN SUPPORT OF THE DATA ANALYTICS AND DATA SCIENCE PRACTICE LEAD."",","26","SCIENCE","Science","PROPN","NNP","Number=Sing","27","compound",NA,NA,17,"Indeed"
"6420","doc1",1,10,"""DEMONSTRATED EXPERIENCE DESIGNING DATA AND ANALYTICAL STRATEGIES AS WELL AS COMMUNICATING THE VISION TO BUSINESS STAKEHOLDERS IN SUPPORT OF THE DATA ANALYTICS AND DATA SCIENCE PRACTICE LEAD."",","27","PRACTICE","Practice","PROPN","NNP","Number=Sing","28","compound",NA,NA,17,"Indeed"
"6421","doc1",1,10,"""DEMONSTRATED EXPERIENCE DESIGNING DATA AND ANALYTICAL STRATEGIES AS WELL AS COMMUNICATING THE VISION TO BUSINESS STAKEHOLDERS IN SUPPORT OF THE DATA ANALYTICS AND DATA SCIENCE PRACTICE LEAD."",","28","LEAD","lead","PROPN","NNP","Number=Sing","4","conj",NA,"SpaceAfter=No",17,"Indeed"
"6429","doc1",1,11,"""FULLY PAID PENSION PLAN AND 401K WITH GENEROUS MATCH"", ""COMPREHENSIVE INSURANCE PLANS (MEDICAL, DENTAL AND VISION INCLUDING FLEXIBLE SPENDING ACCOUNTS AND HSA)"", ""SUBSIDIZED PUBLIC TRANSPORTATION PROGRAM"", ""TUITION ASSISTANCE PROGRAM"", ""ONSITE FITNESS & WELLNESS CENTER"", ""AND\NMORE"")","5","PLAN","plan","NOUN","NN","Number=Sing","0","root",NA,NA,17,"Indeed"
"6434","doc1",1,11,"""FULLY PAID PENSION PLAN AND 401K WITH GENEROUS MATCH"", ""COMPREHENSIVE INSURANCE PLANS (MEDICAL, DENTAL AND VISION INCLUDING FLEXIBLE SPENDING ACCOUNTS AND HSA)"", ""SUBSIDIZED PUBLIC TRANSPORTATION PROGRAM"", ""TUITION ASSISTANCE PROGRAM"", ""ONSITE FITNESS & WELLNESS CENTER"", ""AND\NMORE"")","10","GENEROUS","generous","PROPN","NNP","Number=Sing","11","compound",NA,NA,17,"Indeed"
"6435","doc1",1,11,"""FULLY PAID PENSION PLAN AND 401K WITH GENEROUS MATCH"", ""COMPREHENSIVE INSURANCE PLANS (MEDICAL, DENTAL AND VISION INCLUDING FLEXIBLE SPENDING ACCOUNTS AND HSA)"", ""SUBSIDIZED PUBLIC TRANSPORTATION PROGRAM"", ""TUITION ASSISTANCE PROGRAM"", ""ONSITE FITNESS & WELLNESS CENTER"", ""AND\NMORE"")","11","MATCH","match","PROPN","NNP","Number=Sing","5","nmod",NA,"SpaceAfter=No",17,"Indeed"
"6439","doc1",1,11,"""FULLY PAID PENSION PLAN AND 401K WITH GENEROUS MATCH"", ""COMPREHENSIVE INSURANCE PLANS (MEDICAL, DENTAL AND VISION INCLUDING FLEXIBLE SPENDING ACCOUNTS AND HSA)"", ""SUBSIDIZED PUBLIC TRANSPORTATION PROGRAM"", ""TUITION ASSISTANCE PROGRAM"", ""ONSITE FITNESS & WELLNESS CENTER"", ""AND\NMORE"")","15","COMPREHENSIVE","comprehensive","PROPN","NNP","Number=Sing","34","nsubj",NA,NA,17,"Indeed"
"6440","doc1",1,11,"""FULLY PAID PENSION PLAN AND 401K WITH GENEROUS MATCH"", ""COMPREHENSIVE INSURANCE PLANS (MEDICAL, DENTAL AND VISION INCLUDING FLEXIBLE SPENDING ACCOUNTS AND HSA)"", ""SUBSIDIZED PUBLIC TRANSPORTATION PROGRAM"", ""TUITION ASSISTANCE PROGRAM"", ""ONSITE FITNESS & WELLNESS CENTER"", ""AND\NMORE"")","16","INSURANCE","Insurance","PROPN","NNP","Number=Sing","17","compound",NA,NA,17,"Indeed"
"6441","doc1",1,11,"""FULLY PAID PENSION PLAN AND 401K WITH GENEROUS MATCH"", ""COMPREHENSIVE INSURANCE PLANS (MEDICAL, DENTAL AND VISION INCLUDING FLEXIBLE SPENDING ACCOUNTS AND HSA)"", ""SUBSIDIZED PUBLIC TRANSPORTATION PROGRAM"", ""TUITION ASSISTANCE PROGRAM"", ""ONSITE FITNESS & WELLNESS CENTER"", ""AND\NMORE"")","17","PLANS","plan","PROPN","NNP","Number=Sing","15","flat",NA,NA,17,"Indeed"
"6443","doc1",1,11,"""FULLY PAID PENSION PLAN AND 401K WITH GENEROUS MATCH"", ""COMPREHENSIVE INSURANCE PLANS (MEDICAL, DENTAL AND VISION INCLUDING FLEXIBLE SPENDING ACCOUNTS AND HSA)"", ""SUBSIDIZED PUBLIC TRANSPORTATION PROGRAM"", ""TUITION ASSISTANCE PROGRAM"", ""ONSITE FITNESS & WELLNESS CENTER"", ""AND\NMORE"")","19","MEDICAL","Medical","PROPN","NNP","Number=Sing","15","appos",NA,"SpaceAfter=No",17,"Indeed"
"6445","doc1",1,11,"""FULLY PAID PENSION PLAN AND 401K WITH GENEROUS MATCH"", ""COMPREHENSIVE INSURANCE PLANS (MEDICAL, DENTAL AND VISION INCLUDING FLEXIBLE SPENDING ACCOUNTS AND HSA)"", ""SUBSIDIZED PUBLIC TRANSPORTATION PROGRAM"", ""TUITION ASSISTANCE PROGRAM"", ""ONSITE FITNESS & WELLNESS CENTER"", ""AND\NMORE"")","21","DENTAL","Dental","PROPN","NNP","Number=Sing","19","conj",NA,NA,17,"Indeed"
"6447","doc1",1,11,"""FULLY PAID PENSION PLAN AND 401K WITH GENEROUS MATCH"", ""COMPREHENSIVE INSURANCE PLANS (MEDICAL, DENTAL AND VISION INCLUDING FLEXIBLE SPENDING ACCOUNTS AND HSA)"", ""SUBSIDIZED PUBLIC TRANSPORTATION PROGRAM"", ""TUITION ASSISTANCE PROGRAM"", ""ONSITE FITNESS & WELLNESS CENTER"", ""AND\NMORE"")","23","VISION","vision","PROPN","NNP","Number=Sing","19","conj",NA,NA,17,"Indeed"
"6448","doc1",1,11,"""FULLY PAID PENSION PLAN AND 401K WITH GENEROUS MATCH"", ""COMPREHENSIVE INSURANCE PLANS (MEDICAL, DENTAL AND VISION INCLUDING FLEXIBLE SPENDING ACCOUNTS AND HSA)"", ""SUBSIDIZED PUBLIC TRANSPORTATION PROGRAM"", ""TUITION ASSISTANCE PROGRAM"", ""ONSITE FITNESS & WELLNESS CENTER"", ""AND\NMORE"")","24","INCLUDING","include","PROPN","NNP","Number=Sing","25","compound",NA,NA,17,"Indeed"
"6449","doc1",1,11,"""FULLY PAID PENSION PLAN AND 401K WITH GENEROUS MATCH"", ""COMPREHENSIVE INSURANCE PLANS (MEDICAL, DENTAL AND VISION INCLUDING FLEXIBLE SPENDING ACCOUNTS AND HSA)"", ""SUBSIDIZED PUBLIC TRANSPORTATION PROGRAM"", ""TUITION ASSISTANCE PROGRAM"", ""ONSITE FITNESS & WELLNESS CENTER"", ""AND\NMORE"")","25","FLEXIBLE","flexible","PROPN","NNP","Number=Sing","27","compound",NA,NA,17,"Indeed"
"6450","doc1",1,11,"""FULLY PAID PENSION PLAN AND 401K WITH GENEROUS MATCH"", ""COMPREHENSIVE INSURANCE PLANS (MEDICAL, DENTAL AND VISION INCLUDING FLEXIBLE SPENDING ACCOUNTS AND HSA)"", ""SUBSIDIZED PUBLIC TRANSPORTATION PROGRAM"", ""TUITION ASSISTANCE PROGRAM"", ""ONSITE FITNESS & WELLNESS CENTER"", ""AND\NMORE"")","26","SPENDING","spending","PROPN","NNP","Number=Sing","27","compound",NA,NA,17,"Indeed"
"6451","doc1",1,11,"""FULLY PAID PENSION PLAN AND 401K WITH GENEROUS MATCH"", ""COMPREHENSIVE INSURANCE PLANS (MEDICAL, DENTAL AND VISION INCLUDING FLEXIBLE SPENDING ACCOUNTS AND HSA)"", ""SUBSIDIZED PUBLIC TRANSPORTATION PROGRAM"", ""TUITION ASSISTANCE PROGRAM"", ""ONSITE FITNESS & WELLNESS CENTER"", ""AND\NMORE"")","27","ACCOUNTS","account","PROPN","NNPS","Number=Plur","19","conj",NA,NA,17,"Indeed"
"6453","doc1",1,11,"""FULLY PAID PENSION PLAN AND 401K WITH GENEROUS MATCH"", ""COMPREHENSIVE INSURANCE PLANS (MEDICAL, DENTAL AND VISION INCLUDING FLEXIBLE SPENDING ACCOUNTS AND HSA)"", ""SUBSIDIZED PUBLIC TRANSPORTATION PROGRAM"", ""TUITION ASSISTANCE PROGRAM"", ""ONSITE FITNESS & WELLNESS CENTER"", ""AND\NMORE"")","29","HSA","HSa","PROPN","NNP","Number=Sing","27","conj",NA,"SpaceAfter=No",17,"Indeed"
"6459","doc1",1,11,"""FULLY PAID PENSION PLAN AND 401K WITH GENEROUS MATCH"", ""COMPREHENSIVE INSURANCE PLANS (MEDICAL, DENTAL AND VISION INCLUDING FLEXIBLE SPENDING ACCOUNTS AND HSA)"", ""SUBSIDIZED PUBLIC TRANSPORTATION PROGRAM"", ""TUITION ASSISTANCE PROGRAM"", ""ONSITE FITNESS & WELLNESS CENTER"", ""AND\NMORE"")","35","PUBLIC","public","PROPN","NNP","Number=Sing","37","compound",NA,NA,17,"Indeed"
"6460","doc1",1,11,"""FULLY PAID PENSION PLAN AND 401K WITH GENEROUS MATCH"", ""COMPREHENSIVE INSURANCE PLANS (MEDICAL, DENTAL AND VISION INCLUDING FLEXIBLE SPENDING ACCOUNTS AND HSA)"", ""SUBSIDIZED PUBLIC TRANSPORTATION PROGRAM"", ""TUITION ASSISTANCE PROGRAM"", ""ONSITE FITNESS & WELLNESS CENTER"", ""AND\NMORE"")","36","TRANSPORTATION","transportation","PROPN","NNP","Number=Sing","37","compound",NA,NA,17,"Indeed"
"6461","doc1",1,11,"""FULLY PAID PENSION PLAN AND 401K WITH GENEROUS MATCH"", ""COMPREHENSIVE INSURANCE PLANS (MEDICAL, DENTAL AND VISION INCLUDING FLEXIBLE SPENDING ACCOUNTS AND HSA)"", ""SUBSIDIZED PUBLIC TRANSPORTATION PROGRAM"", ""TUITION ASSISTANCE PROGRAM"", ""ONSITE FITNESS & WELLNESS CENTER"", ""AND\NMORE"")","37","PROGRAM","program","PROPN","NNP","Number=Sing","43","compound",NA,"SpaceAfter=No",17,"Indeed"
"6465","doc1",1,11,"""FULLY PAID PENSION PLAN AND 401K WITH GENEROUS MATCH"", ""COMPREHENSIVE INSURANCE PLANS (MEDICAL, DENTAL AND VISION INCLUDING FLEXIBLE SPENDING ACCOUNTS AND HSA)"", ""SUBSIDIZED PUBLIC TRANSPORTATION PROGRAM"", ""TUITION ASSISTANCE PROGRAM"", ""ONSITE FITNESS & WELLNESS CENTER"", ""AND\NMORE"")","41","TUITION","Tuition","NOUN","NN","Number=Sing","43","compound",NA,NA,17,"Indeed"
"6466","doc1",1,11,"""FULLY PAID PENSION PLAN AND 401K WITH GENEROUS MATCH"", ""COMPREHENSIVE INSURANCE PLANS (MEDICAL, DENTAL AND VISION INCLUDING FLEXIBLE SPENDING ACCOUNTS AND HSA)"", ""SUBSIDIZED PUBLIC TRANSPORTATION PROGRAM"", ""TUITION ASSISTANCE PROGRAM"", ""ONSITE FITNESS & WELLNESS CENTER"", ""AND\NMORE"")","42","ASSISTANCE","Assistance","NOUN","NN","Number=Sing","43","compound",NA,NA,17,"Indeed"
"6467","doc1",1,11,"""FULLY PAID PENSION PLAN AND 401K WITH GENEROUS MATCH"", ""COMPREHENSIVE INSURANCE PLANS (MEDICAL, DENTAL AND VISION INCLUDING FLEXIBLE SPENDING ACCOUNTS AND HSA)"", ""SUBSIDIZED PUBLIC TRANSPORTATION PROGRAM"", ""TUITION ASSISTANCE PROGRAM"", ""ONSITE FITNESS & WELLNESS CENTER"", ""AND\NMORE"")","43","PROGRAM","program","NOUN","NN","Number=Sing","34","obj",NA,"SpaceAfter=No",17,"Indeed"
"6471","doc1",1,11,"""FULLY PAID PENSION PLAN AND 401K WITH GENEROUS MATCH"", ""COMPREHENSIVE INSURANCE PLANS (MEDICAL, DENTAL AND VISION INCLUDING FLEXIBLE SPENDING ACCOUNTS AND HSA)"", ""SUBSIDIZED PUBLIC TRANSPORTATION PROGRAM"", ""TUITION ASSISTANCE PROGRAM"", ""ONSITE FITNESS & WELLNESS CENTER"", ""AND\NMORE"")","47","ONSITE","ONSITE","PROPN","NNP","Number=Sing","48","compound",NA,NA,17,"Indeed"
"6472","doc1",1,11,"""FULLY PAID PENSION PLAN AND 401K WITH GENEROUS MATCH"", ""COMPREHENSIVE INSURANCE PLANS (MEDICAL, DENTAL AND VISION INCLUDING FLEXIBLE SPENDING ACCOUNTS AND HSA)"", ""SUBSIDIZED PUBLIC TRANSPORTATION PROGRAM"", ""TUITION ASSISTANCE PROGRAM"", ""ONSITE FITNESS & WELLNESS CENTER"", ""AND\NMORE"")","48","FITNESS","FITNESS","PROPN","NNP","Number=Sing","51","compound",NA,NA,17,"Indeed"
"6474","doc1",1,11,"""FULLY PAID PENSION PLAN AND 401K WITH GENEROUS MATCH"", ""COMPREHENSIVE INSURANCE PLANS (MEDICAL, DENTAL AND VISION INCLUDING FLEXIBLE SPENDING ACCOUNTS AND HSA)"", ""SUBSIDIZED PUBLIC TRANSPORTATION PROGRAM"", ""TUITION ASSISTANCE PROGRAM"", ""ONSITE FITNESS & WELLNESS CENTER"", ""AND\NMORE"")","50","WELLNESS","WELLNESS","PROPN","NNP","Number=Sing","51","compound",NA,NA,17,"Indeed"
"6475","doc1",1,11,"""FULLY PAID PENSION PLAN AND 401K WITH GENEROUS MATCH"", ""COMPREHENSIVE INSURANCE PLANS (MEDICAL, DENTAL AND VISION INCLUDING FLEXIBLE SPENDING ACCOUNTS AND HSA)"", ""SUBSIDIZED PUBLIC TRANSPORTATION PROGRAM"", ""TUITION ASSISTANCE PROGRAM"", ""ONSITE FITNESS & WELLNESS CENTER"", ""AND\NMORE"")","51","CENTER","Center","PROPN","NNP","Number=Sing","34","conj",NA,"SpaceAfter=No",17,"Indeed"
"6479","doc1",1,11,"""FULLY PAID PENSION PLAN AND 401K WITH GENEROUS MATCH"", ""COMPREHENSIVE INSURANCE PLANS (MEDICAL, DENTAL AND VISION INCLUDING FLEXIBLE SPENDING ACCOUNTS AND HSA)"", ""SUBSIDIZED PUBLIC TRANSPORTATION PROGRAM"", ""TUITION ASSISTANCE PROGRAM"", ""ONSITE FITNESS & WELLNESS CENTER"", ""AND\NMORE"")","55","AND\NMORE","AND\NMORE","NOUN","NN","Number=Sing","51","appos",NA,"SpaceAfter=No",17,"Indeed"
"6482","doc1",1,1,"C(""JOIN A TEAM OF DATA SCIENTISTS AND DATA SCIENCE ANALYSTS THAT DEVELOP ANALYTICAL FRAMEWORKS AND RELIABLE MEASUREMENT STRATEGIES FOR YELP PRODUCTS"", ""DESIGN, EXECUTE, AND ANALYZE COMPLEX BUSINESS AND USER EXPERIMENTS"", ""PARTNER WITH OTHER DATA SCIENTISTS AND DATA ENGINEERS TO SET THE VISION FOR AND DEVELOP OUR EXPERIMENTATION PLATFORM"", ""DEVISE AND EVALUATE MODELS FOR DIVERSE BUSINESS NEEDS, SUCH AS IDENTIFYING GROWTH OPPORTUNITIES, ESTIMATING THE IMPACT OF NEW FEATURES ON OUR PLATFORMS, AND PERSONALIZING THE USER EXPERIENCE"", ""PROACTIVELY RESEARCH AND BUILD ETL PIPELINES FOR PRODUCT AND MARKETPLACE METRICS"", ""COMMUNICATE KEY INSIGHTS FROM ANALYSES, EXPERIMENTS AND DATA PRODUCTS TO STAKEHOLDERS"", ""ABILITY TO APPLY STATISTICAL, ANALYTICAL AND TECHNICAL EXPERTISE TO PRODUCT AND BUSINESS PROBLEMS"", ""PRIOR EXPERIENCE STRUCTURING AND LEADING IMPACTFUL DATA SCIENCE PROJECTS INDEPENDENTLY"", ""ORAL AND WRITTEN COMMUNICATION SKILLS TO MENTOR COLLEAGUES, AND WORK EFFECTIVELY WITH PARTNERS ON ENGINEERING, PRODUCT AND BUSINESS TEAMS"", ""EXPERTISE IN SQL, AND R OR PYTHON FOR DATA ANALYSIS AND PLATFORM DEVELOPMENT"", ""ENTHUSIASM FOR BUILDING A CULTURE OF LEARNING AND DEVELOPMENT"", ""MS/PHD IN QUANTITATIVE FIELD AND 3+ YEARS OF INDUSTRY EXPERIENCE IN A SENIOR QUANTITATIVE ROLE PREFERRED"", ""PRODUCT ANALYTICS EXPERIENCE WITH SMALL BUSINESS OR CONSUMER TECHNOLOGY PRODUCTS"", ""PRIOR INDUSTRY EXPERIENCE BUILDING ONLINE EXPERIMENTATION AND MACHINE LEARNING PLATFORMS"", ""VACCINATION AGAINST COVID-19 IS NOT REQUIRED FOR THIS ROLE.","1","C","C","PROPN","NNP","Number=Sing","4","obl:npmod",NA,"SpaceAfter=No",18,"Indeed"
"6487","doc1",1,1,"C(""JOIN A TEAM OF DATA SCIENTISTS AND DATA SCIENCE ANALYSTS THAT DEVELOP ANALYTICAL FRAMEWORKS AND RELIABLE MEASUREMENT STRATEGIES FOR YELP PRODUCTS"", ""DESIGN, EXECUTE, AND ANALYZE COMPLEX BUSINESS AND USER EXPERIMENTS"", ""PARTNER WITH OTHER DATA SCIENTISTS AND DATA ENGINEERS TO SET THE VISION FOR AND DEVELOP OUR EXPERIMENTATION PLATFORM"", ""DEVISE AND EVALUATE MODELS FOR DIVERSE BUSINESS NEEDS, SUCH AS IDENTIFYING GROWTH OPPORTUNITIES, ESTIMATING THE IMPACT OF NEW FEATURES ON OUR PLATFORMS, AND PERSONALIZING THE USER EXPERIENCE"", ""PROACTIVELY RESEARCH AND BUILD ETL PIPELINES FOR PRODUCT AND MARKETPLACE METRICS"", ""COMMUNICATE KEY INSIGHTS FROM ANALYSES, EXPERIMENTS AND DATA PRODUCTS TO STAKEHOLDERS"", ""ABILITY TO APPLY STATISTICAL, ANALYTICAL AND TECHNICAL EXPERTISE TO PRODUCT AND BUSINESS PROBLEMS"", ""PRIOR EXPERIENCE STRUCTURING AND LEADING IMPACTFUL DATA SCIENCE PROJECTS INDEPENDENTLY"", ""ORAL AND WRITTEN COMMUNICATION SKILLS TO MENTOR COLLEAGUES, AND WORK EFFECTIVELY WITH PARTNERS ON ENGINEERING, PRODUCT AND BUSINESS TEAMS"", ""EXPERTISE IN SQL, AND R OR PYTHON FOR DATA ANALYSIS AND PLATFORM DEVELOPMENT"", ""ENTHUSIASM FOR BUILDING A CULTURE OF LEARNING AND DEVELOPMENT"", ""MS/PHD IN QUANTITATIVE FIELD AND 3+ YEARS OF INDUSTRY EXPERIENCE IN A SENIOR QUANTITATIVE ROLE PREFERRED"", ""PRODUCT ANALYTICS EXPERIENCE WITH SMALL BUSINESS OR CONSUMER TECHNOLOGY PRODUCTS"", ""PRIOR INDUSTRY EXPERIENCE BUILDING ONLINE EXPERIMENTATION AND MACHINE LEARNING PLATFORMS"", ""VACCINATION AGAINST COVID-19 IS NOT REQUIRED FOR THIS ROLE.","6","TEAM","team","NOUN","NN","Number=Sing","4","obj",NA,NA,18,"Indeed"
"6489","doc1",1,1,"C(""JOIN A TEAM OF DATA SCIENTISTS AND DATA SCIENCE ANALYSTS THAT DEVELOP ANALYTICAL FRAMEWORKS AND RELIABLE MEASUREMENT STRATEGIES FOR YELP PRODUCTS"", ""DESIGN, EXECUTE, AND ANALYZE COMPLEX BUSINESS AND USER EXPERIMENTS"", ""PARTNER WITH OTHER DATA SCIENTISTS AND DATA ENGINEERS TO SET THE VISION FOR AND DEVELOP OUR EXPERIMENTATION PLATFORM"", ""DEVISE AND EVALUATE MODELS FOR DIVERSE BUSINESS NEEDS, SUCH AS IDENTIFYING GROWTH OPPORTUNITIES, ESTIMATING THE IMPACT OF NEW FEATURES ON OUR PLATFORMS, AND PERSONALIZING THE USER EXPERIENCE"", ""PROACTIVELY RESEARCH AND BUILD ETL PIPELINES FOR PRODUCT AND MARKETPLACE METRICS"", ""COMMUNICATE KEY INSIGHTS FROM ANALYSES, EXPERIMENTS AND DATA PRODUCTS TO STAKEHOLDERS"", ""ABILITY TO APPLY STATISTICAL, ANALYTICAL AND TECHNICAL EXPERTISE TO PRODUCT AND BUSINESS PROBLEMS"", ""PRIOR EXPERIENCE STRUCTURING AND LEADING IMPACTFUL DATA SCIENCE PROJECTS INDEPENDENTLY"", ""ORAL AND WRITTEN COMMUNICATION SKILLS TO MENTOR COLLEAGUES, AND WORK EFFECTIVELY WITH PARTNERS ON ENGINEERING, PRODUCT AND BUSINESS TEAMS"", ""EXPERTISE IN SQL, AND R OR PYTHON FOR DATA ANALYSIS AND PLATFORM DEVELOPMENT"", ""ENTHUSIASM FOR BUILDING A CULTURE OF LEARNING AND DEVELOPMENT"", ""MS/PHD IN QUANTITATIVE FIELD AND 3+ YEARS OF INDUSTRY EXPERIENCE IN A SENIOR QUANTITATIVE ROLE PREFERRED"", ""PRODUCT ANALYTICS EXPERIENCE WITH SMALL BUSINESS OR CONSUMER TECHNOLOGY PRODUCTS"", ""PRIOR INDUSTRY EXPERIENCE BUILDING ONLINE EXPERIMENTATION AND MACHINE LEARNING PLATFORMS"", ""VACCINATION AGAINST COVID-19 IS NOT REQUIRED FOR THIS ROLE.","8","DATA","data","PROPN","NNP","Number=Sing","9","compound",NA,NA,18,"Indeed"
"6490","doc1",1,1,"C(""JOIN A TEAM OF DATA SCIENTISTS AND DATA SCIENCE ANALYSTS THAT DEVELOP ANALYTICAL FRAMEWORKS AND RELIABLE MEASUREMENT STRATEGIES FOR YELP PRODUCTS"", ""DESIGN, EXECUTE, AND ANALYZE COMPLEX BUSINESS AND USER EXPERIMENTS"", ""PARTNER WITH OTHER DATA SCIENTISTS AND DATA ENGINEERS TO SET THE VISION FOR AND DEVELOP OUR EXPERIMENTATION PLATFORM"", ""DEVISE AND EVALUATE MODELS FOR DIVERSE BUSINESS NEEDS, SUCH AS IDENTIFYING GROWTH OPPORTUNITIES, ESTIMATING THE IMPACT OF NEW FEATURES ON OUR PLATFORMS, AND PERSONALIZING THE USER EXPERIENCE"", ""PROACTIVELY RESEARCH AND BUILD ETL PIPELINES FOR PRODUCT AND MARKETPLACE METRICS"", ""COMMUNICATE KEY INSIGHTS FROM ANALYSES, EXPERIMENTS AND DATA PRODUCTS TO STAKEHOLDERS"", ""ABILITY TO APPLY STATISTICAL, ANALYTICAL AND TECHNICAL EXPERTISE TO PRODUCT AND BUSINESS PROBLEMS"", ""PRIOR EXPERIENCE STRUCTURING AND LEADING IMPACTFUL DATA SCIENCE PROJECTS INDEPENDENTLY"", ""ORAL AND WRITTEN COMMUNICATION SKILLS TO MENTOR COLLEAGUES, AND WORK EFFECTIVELY WITH PARTNERS ON ENGINEERING, PRODUCT AND BUSINESS TEAMS"", ""EXPERTISE IN SQL, AND R OR PYTHON FOR DATA ANALYSIS AND PLATFORM DEVELOPMENT"", ""ENTHUSIASM FOR BUILDING A CULTURE OF LEARNING AND DEVELOPMENT"", ""MS/PHD IN QUANTITATIVE FIELD AND 3+ YEARS OF INDUSTRY EXPERIENCE IN A SENIOR QUANTITATIVE ROLE PREFERRED"", ""PRODUCT ANALYTICS EXPERIENCE WITH SMALL BUSINESS OR CONSUMER TECHNOLOGY PRODUCTS"", ""PRIOR INDUSTRY EXPERIENCE BUILDING ONLINE EXPERIMENTATION AND MACHINE LEARNING PLATFORMS"", ""VACCINATION AGAINST COVID-19 IS NOT REQUIRED FOR THIS ROLE.","9","SCIENTISTS","Scientists","PROPN","NNPS","Number=Plur","6","nmod",NA,NA,18,"Indeed"
